|datasheet_id|line|ability_id|model|name|description|type|parameter|Unnamed: 8
5243|3610|3|||Assault Ramp|"Each time a unit <a href=""/wh40k10ed/the-rules/core-rules/#Disembark"">disembarks</a> from this model after it has made a <a href=""/wh40k10ed/the-rules/core-rules/#Normal-Moves"">Normal move</a>, that unit is still eligible to <a href=""/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE"">declare a charge</a> this turn."|Datasheet||
5244|3610|4|||One Shot|The bearer can only shoot with this weapon once per battle.|Wargear profile||
5245|3611|1|8339.0||||Core|D6|
5246|3611|3|||Explorator Augury Web|"Enemy units that are set up on the battlefield as <a href=""/wh40k10ed/the-rules/core-rules/#2.-Reinforcements"">Reinforcements</a> cannot be set up within 12"" of this bearer, but the bearer must halve its <a href=""/wh40k10ed/the-rules/core-rules/#Transport-Capacity"">Transport Capacity</a>."|Wargear||
5247|3611|4|||Assault Ramp|"Each time a unit <a href=""/wh40k10ed/the-rules/core-rules/#Disembark"">disembarks</a> from this model after it has made a <a href=""/wh40k10ed/the-rules/core-rules/#Normal-Moves"">Normal move</a>, that unit is still eligible to <a href=""/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE"">declare a charge</a> this turn."|Datasheet||
5248|3611|5|||One Shot|The bearer can only shoot with this weapon once per battle.|Wargear profile||
5249|3612|1|8339.0||||Core|D6|
5250|3612|2|8396.0||||Faction||
5251|3612|3|||Explorator Augury Web|"Enemy units that are set up on the battlefield as <a href=""/wh40k10ed/the-rules/core-rules/#2.-Reinforcements"">Reinforcements</a> cannot be set up within 12"" of this bearer, but the bearer must halve its <a href=""/wh40k10ed/the-rules/core-rules/#Transport-Capacity"">Transport Capacity</a>."|Wargear||
5252|3612|4|||Assault Ramp|"Each time a unit <a href=""/wh40k10ed/the-rules/core-rules/#Disembark"">disembarks</a> from this model after it has made a <a href=""/wh40k10ed/the-rules/core-rules/#Normal-Moves"">Normal move</a>, that unit is still eligible to <a href=""/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE"">declare a charge</a> this turn."|Datasheet||
5253|3612|5|||One Shot|The bearer can only shoot with this weapon once per battle.|Wargear profile||
5254|3613|1|8339.0||||Core|D6|
5255|3613|2|8428.0||||Faction||
5256|3613|3|||Explorator Augury Web|"Enemy units that are set up on the battlefield as <a href=""/wh40k10ed/the-rules/core-rules/#2.-Reinforcements"">Reinforcements</a> cannot be set up within 12"" of this bearer, but the bearer must halve its <a href=""/wh40k10ed/the-rules/core-rules/#Transport-Capacity"">Transport Capacity</a>."|Wargear||
5257|3613|4|||Assault Ramp|"Each time a unit <a href=""/wh40k10ed/the-rules/core-rules/#Disembark"">disembarks</a> from this model after it has made a <a href=""/wh40k10ed/the-rules/core-rules/#Normal-Moves"">Normal move</a>, that unit is still eligible to <a href=""/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE"">declare a charge</a> this turn."|Datasheet||
5258|3613|5|||One Shot|The bearer can only shoot with this weapon once per battle.|Wargear profile||
5259|3614|1|8339.0||||Core|D6|
5260|3614|2|8359.0||||Faction||
5261|3614|3|||Explorator Augury Web|"Enemy units that are set up on the battlefield as <a href=""/wh40k10ed/the-rules/core-rules/#2.-Reinforcements"">Reinforcements</a> cannot be set up within 12"" of this bearer, but the bearer must halve its <a href=""/wh40k10ed/the-rules/core-rules/#Transport-Capacity"">Transport Capacity</a>."|Wargear||
5262|3614|4|||Assault Ramp|"Each time a unit <a href=""/wh40k10ed/the-rules/core-rules/#Disembark"">disembarks</a> from this model after it has made a <a href=""/wh40k10ed/the-rules/core-rules/#Normal-Moves"">Normal move</a>, that unit is still eligible to <a href=""/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE"">declare a charge</a> this turn."|Datasheet||
5263|3614|5|||One Shot|The bearer can only shoot with this weapon once per battle.|Wargear profile||
5264|3615|1|8339.0||||Core|D6|
5265|3615|2|8342.0||||Core||
5266|3615|4|||Strafing Run|"Each time this model makes a ranged attack that targets a unit that cannot <a href=""/wh40k10ed/the-rules/core-rules/#Flying"">Fly</a>, add 1 to the <a href=""/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll"">Hit roll</a>."|Datasheet||
5267|3616|1|8339.0||||Core|D6|
5268|3616|2|8342.0||||Core||
5269|3616|3|8396.0||||Faction||
5270|3616|4|||Strafing Run|"Each time this model makes a ranged attack that targets a unit that cannot <a href=""/wh40k10ed/the-rules/core-rules/#Flying"">Fly</a>, add 1 to the <a href=""/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll"">Hit roll</a>."|Datasheet||
5271|3617|1|8339.0||||Core|D6|
5272|3617|2|8342.0||||Core||
5273|3617|3|8428.0||||Faction||
5274|3617|4|||Strafing Run|"Each time this model makes a ranged attack that targets a unit that cannot <a href=""/wh40k10ed/the-rules/core-rules/#Flying"">Fly</a>, add 1 to the <a href=""/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll"">Hit roll</a>."|Datasheet||
5275|3618|1|8339.0||||Core|D6|
5276|3618|2|8342.0||||Core||
5277|3618|3|8359.0||||Faction||
5278|3618|4|||Strafing Run|"Each time this model makes a ranged attack that targets a unit that cannot <a href=""/wh40k10ed/the-rules/core-rules/#Flying"">Fly</a>, add 1 to the <a href=""/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll"">Hit roll</a>."|Datasheet||
5279|3619|1|8339.0||||Core|D6|
5280|3619|3|||Assault Ramp|"Each time a unit <a href=""/wh40k10ed/the-rules/core-rules/#Disembark"">disembarks</a> from this model after it has made a <a href=""/wh40k10ed/the-rules/core-rules/#Normal-Moves"">Normal move</a>, that unit is still eligible to <a href=""/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE"">declare a charge</a> this turn."|Datasheet||
5281|3620|1|8339.0||||Core|D6|
5282|3620|2|8396.0||||Faction||
5283|3620|3|||Assault Ramp|"Each time a unit <a href=""/wh40k10ed/the-rules/core-rules/#Disembark"">disembarks</a> from this model after it has made a <a href=""/wh40k10ed/the-rules/core-rules/#Normal-Moves"">Normal move</a>, that unit is still eligible to <a href=""/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE"">declare a charge</a> this turn."|Datasheet||
5284|3621|1|8339.0||||Core|D6|
5285|3621|2|8428.0||||Faction||
5286|3621|3|||Assault Ramp|"Each time a unit <a href=""/wh40k10ed/the-rules/core-rules/#Disembark"">disembarks</a> from this model after it has made a <a href=""/wh40k10ed/the-rules/core-rules/#Normal-Moves"">Normal move</a>, that unit is still eligible to <a href=""/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE"">declare a charge</a> this turn."|Datasheet||
5287|3622|1|8339.0||||Core|D6|
5288|3622|2|8359.0||||Faction||
5289|3622|3|||Assault Ramp|"Each time a unit <a href=""/wh40k10ed/the-rules/core-rules/#Disembark"">disembarks</a> from this model after it has made a <a href=""/wh40k10ed/the-rules/core-rules/#Normal-Moves"">Normal move</a>, that unit is still eligible to <a href=""/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE"">declare a charge</a> this turn."|Datasheet||
5290|3623|1|8339.0||||Core|D3|
5291|3623|3|||Deredeo Strike|"Each time this model makes a ranged attack that targets a unit that is not <a href=""/wh40k10ed/the-rules/core-rules/#Below-Half-strength"">Below Half-strength</a>, you can re-roll the <a href=""/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll"">Hit roll</a>."|Datasheet||
5292|3624|1|8339.0||||Core|D3|
5293|3624|2|8396.0||||Faction||
5294|3624|3|||Deredeo Strike|"Each time this model makes a ranged attack that targets a unit that is not <a href=""/wh40k10ed/the-rules/core-rules/#Below-Half-strength"">Below Half-strength</a>, you can re-roll the <a href=""/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll"">Hit roll</a>."|Datasheet||
5295|3625|1|8339.0||||Core|D3|
5296|3625|2|8428.0||||Faction||
5297|3625|3|||Deredeo Strike|"Each time this model makes a ranged attack that targets a unit that is not <a href=""/wh40k10ed/the-rules/core-rules/#Below-Half-strength"">Below Half-strength</a>, you can re-roll the <a href=""/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll"">Hit roll</a>."|Datasheet||
5298|3626|1|8339.0||||Core|D3|
5299|3626|2|8359.0||||Faction||
5300|3626|3|||Deredeo Strike|"Each time this model makes a ranged attack that targets a unit that is not <a href=""/wh40k10ed/the-rules/core-rules/#Below-Half-strength"">Below Half-strength</a>, you can re-roll the <a href=""/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll"">Hit roll</a>."|Datasheet||
5301|3627|1|8339.0||||Core|D6|
5302|3627|3|||Atomantic Arc-reactor|"Each time this unit shoots its Cerberus neutron pulse array in your <a href=""/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE"">Shooting phase</a>, provided it <a href=""/wh40k10ed/the-rules/core-rules/#Remain-Stationary"">Remained Stationary</a> this turn, that weapon has the <span class=""kwb2 bluefont""><a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">[LETHAL HITS]</a></span> ability."|Datasheet||
5303|3628|1|8339.0||||Core|D6|
5304|3628|2|8396.0||||Faction||
5305|3628|3|||Atomantic Arc-reactor|"Each time this unit shoots its Cerberus neutron pulse array in your <a href=""/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE"">Shooting phase</a>, provided it <a href=""/wh40k10ed/the-rules/core-rules/#Remain-Stationary"">Remained Stationary</a> this turn, that weapon has the <span class=""kwb2 bluefont""><a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">[LETHAL HITS]</a></span> ability."|Datasheet||
5306|3629|1|8339.0||||Core|D6|
5307|3629|2|8428.0||||Faction||
5308|3629|3|||Atomantic Arc-reactor|"Each time this unit shoots its Cerberus neutron pulse array in your <a href=""/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE"">Shooting phase</a>, provided it <a href=""/wh40k10ed/the-rules/core-rules/#Remain-Stationary"">Remained Stationary</a> this turn, that weapon has the <span class=""kwb2 bluefont""><a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">[LETHAL HITS]</a></span> ability."|Datasheet||
5309|3630|1|8339.0||||Core|D6|
5310|3630|2|8359.0||||Faction||
5311|3630|3|||Atomantic Arc-reactor|"Each time this unit shoots its Cerberus neutron pulse array in your <a href=""/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE"">Shooting phase</a>, provided it <a href=""/wh40k10ed/the-rules/core-rules/#Remain-Stationary"">Remained Stationary</a> this turn, that weapon has the <span class=""kwb2 bluefont""><a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">[LETHAL HITS]</a></span> ability."|Datasheet||
5312|3631|1|8339.0||||Core|D6|
5313|3631|3|||Line-breaker|"When making ranged attacks, this model can target enemy units within <a href=""/wh40k10ed/the-rules/core-rules/#Engagement-Range"">Engagement Range</a> of it with <a href=""/wh40k10ed/the-rules/core-rules/#Blast"">Blast weapons</a> (provided no other friendly units are also within Engagement Range of that enemy unit). In addition, when making ranged attacks, this model does not suffer the penalty to its <a href=""/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll"">Hit rolls</a> for being within Engagement Range of one or more enemy units."|Datasheet||
5314|3631|4|||One Shot|The bearer can only shoot with this weapon once per battle.|Wargear profile||
5315|3632|1|8339.0||||Core|D6|
5316|3632|2|8396.0||||Faction||
5317|3632|3|||Line-breaker|"When making ranged attacks, this model can target enemy units within <a href=""/wh40k10ed/the-rules/core-rules/#Engagement-Range"">Engagement Range</a> of it with <a href=""/wh40k10ed/the-rules/core-rules/#Blast"">Blast weapons</a> (provided no other friendly units are also within Engagement Range of that enemy unit). In addition, when making ranged attacks, this model does not suffer the penalty to its <a href=""/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll"">Hit rolls</a> for being within Engagement Range of one or more enemy units."|Datasheet||
5318|3632|4|||One Shot|The bearer can only shoot with this weapon once per battle.|Wargear profile||
5319|3633|1|8339.0||||Core|D6|
5320|3633|2|8428.0||||Faction||
5321|3633|3|||Line-breaker|"When making ranged attacks, this model can target enemy units within <a href=""/wh40k10ed/the-rules/core-rules/#Engagement-Range"">Engagement Range</a> of it with <a href=""/wh40k10ed/the-rules/core-rules/#Blast"">Blast weapons</a> (provided no other friendly units are also within Engagement Range of that enemy unit). In addition, when making ranged attacks, this model does not suffer the penalty to its <a href=""/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll"">Hit rolls</a> for being within Engagement Range of one or more enemy units."|Datasheet||
5322|3633|4|||One Shot|The bearer can only shoot with this weapon once per battle.|Wargear profile||
5323|3634|1|8339.0||||Core|D6|
5324|3634|2|8359.0||||Faction||
5325|3634|3|||Line-breaker|"When making ranged attacks, this model can target enemy units within <a href=""/wh40k10ed/the-rules/core-rules/#Engagement-Range"">Engagement Range</a> of it with <a href=""/wh40k10ed/the-rules/core-rules/#Blast"">Blast weapons</a> (provided no other friendly units are also within Engagement Range of that enemy unit). In addition, when making ranged attacks, this model does not suffer the penalty to its <a href=""/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll"">Hit rolls</a> for being within Engagement Range of one or more enemy units."|Datasheet||
5326|3634|4|||One Shot|The bearer can only shoot with this weapon once per battle.|Wargear profile||
5327|3635|1|8339.0||||Core| 2D6|
5328|3635|2|8342.0||||Core||
5329|3635|4|||Aerial Assault|"Each time a unit with the <a href=""/wh40k10ed/the-rules/core-rules/#Normal-Moves"">Deep Strike</a> ability <a href=""/wh40k10ed/the-rules/core-rules/#Disembark"">disembarks</a> from this model after it has made a <a href=""/wh40k10ed/the-rules/core-rules/#Normal-Moves"">Normal move</a>, that unit is still eligible to <a href=""/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE"">declare a charge</a> this turn."|Datasheet||
5330|3636|1|8339.0||||Core| 2D6|
5331|3636|2|8342.0||||Core||
5332|3636|3|8396.0||||Faction||
5333|3636|4|||Aerial Assault|"Each time a unit with the <a href=""/wh40k10ed/the-rules/core-rules/#Normal-Moves"">Deep Strike</a> ability <a href=""/wh40k10ed/the-rules/core-rules/#Disembark"">disembarks</a> from this model after it has made a <a href=""/wh40k10ed/the-rules/core-rules/#Normal-Moves"">Normal move</a>, that unit is still eligible to <a href=""/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE"">declare a charge</a> this turn."|Datasheet||
5334|3637|1|8339.0||||Core| 2D6|
5335|3637|2|8342.0||||Core||
5336|3637|3|8428.0||||Faction||
5337|3637|4|||Aerial Assault|"Each time a unit with the <a href=""/wh40k10ed/the-rules/core-rules/#Normal-Moves"">Deep Strike</a> ability <a href=""/wh40k10ed/the-rules/core-rules/#Disembark"">disembarks</a> from this model after it has made a <a href=""/wh40k10ed/the-rules/core-rules/#Normal-Moves"">Normal move</a>, that unit is still eligible to <a href=""/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE"">declare a charge</a> this turn."|Datasheet||
5338|3638|1|8339.0||||Core| 2D6|
5339|3638|2|8342.0||||Core||
5340|3638|3|8359.0||||Faction||
5341|3638|4|||Aerial Assault|"Each time a unit with the <a href=""/wh40k10ed/the-rules/core-rules/#Normal-Moves"">Deep Strike</a> ability <a href=""/wh40k10ed/the-rules/core-rules/#Disembark"">disembarks</a> from this model after it has made a <a href=""/wh40k10ed/the-rules/core-rules/#Normal-Moves"">Normal move</a>, that unit is still eligible to <a href=""/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE"">declare a charge</a> this turn."|Datasheet||
5342|3639|1|8339.0||||Core|D3|
5343|3639|3|||Armoured Spearhead|"Each time this model makes an attack that targets an enemy unit, re-roll a <a href=""/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll"">Hit roll</a> of 1 and, if that unit is within range of an <a href=""/wh40k10ed/the-rules/core-rules/#Objective-Markers"">objective marker</a> you do not control, you can re-roll the Hit roll instead."|Datasheet||
