|datasheet_id|line|line_in_wargear|dice|name|description|range|type|A|BS_WS|S|AP|D|Unnamed: 13
8540|4065||1||Staff of possession|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-psyker 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>"|Melee|Melee|4|3|6|-1|D3|
8541|4065||1||Rite of Possession – focused witchfire|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-psyker 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>"|18|Ranged|2|3|6|-3|3|
8542|4065||2||Rite of Possession – witchfire|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-psyker 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>"|18|Ranged|2|3|4|-3|2|
8543|4066||1||Hideous mutations||Melee|Melee|4|3|5|-1|2|
8544|4067||1||Power fist||Melee|Melee|3|3|8|-2|2|
8545|4067||1||Close combat weapon||Melee|Melee|3|3|4|0|1|
8546|4067||1||Astartes chainsword||Melee|Melee|4|3|4|-1|1|
8547|4067||1||Accursed weapon||Melee|Melee|4|3|5|-2|1|
8548|4067||1||Plasma pistol – standard|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|7|-2|1|
8549|4067||1||Plasma gun – supercharge|"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>"|24|Ranged|1|3|8|-3|2|
8550|4067||1||Plasma pistol – supercharge|"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|8|-3|2|
8551|4067||1||Bolt pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|4|0|1|
8552|4067||1||Flamer|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|12|Ranged|D6||4|0|1|
8553|4067||1||Meltagun|"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>"|12|Ranged|1|3|9|-4|D6|
8554|4067||1||Plasma gun – standard|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>"|24|Ranged|1|3|7|-2|1|
8555|4068||1||Bolt pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|4|0|1|
8556|4068||1||Infernal Gaze – focused witchfire|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>"|24|Ranged|D6|3|6|-2|D3|
8557|4068||2||Infernal Gaze – witchfire|"<a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>"|24|Ranged|D6|3|5|-1|D3|
8558|4068||1||Force weapon|"<a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>"|Melee|Melee|4|3|6|-1|D3|
8559|4069||1||Plasma pistol – standard|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|2|7|-2|1|
8560|4069||1||Infernal Gaze – focused witchfire|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>"|24|Ranged|D6|3|6|-2|D3|
8561|4069||1||Combi-weapon|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>"|24|Ranged|1|4|4|0|1|
8562|4069||1||Combi-bolter|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>"|24|Ranged|2|2|4|0|1|
8563|4069||1||Bolt pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|2|4|0|1|
8564|4069||1||Infernal Gaze – witchfire|"<a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>"|24|Ranged|D6|3|5|-1|D3|
8565|4069||1||Power fist||Melee|Melee|3|3|8|-2|2|
8566|4069||1||Force weapon|"<a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>"|Melee|Melee|4|3|6|-1|D3|
8567|4069||1||Astartes chainsword||Melee|Melee|5|3|4|-1|1|
8568|4069||1||Accursed weapon||Melee|Melee|4|3|5|-2|1|
8569|4069||1||Plasma pistol – supercharge|"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|2|8|-3|2|
8570|4070||2||Plasma pistol – supercharge|"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|2|8|-3|2|
8571|4070||1||Combi-bolter|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>"|24|Ranged|2|2|4|0|1|
8572|4070||1||Nurgling’s claws and teeth|"<a href=""/wh40k10ed/the-rules/core-rules/#Extra-Attacks"">extra attacks</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>"|Melee|Melee|4|5|2|0|1|
8573|4070||1||Force weapon|"<a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>"|Melee|Melee|4|3|6|-1|D3|
8574|4070||1||Accursed weapon||Melee|Melee|4|3|5|-2|1|
8575|4070||1||Plasma pistol – standard|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|2|7|-2|1|
8576|4070||1||Infernal Gaze – witchfire|"<a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>"|24|Ranged|D6|3|5|-1|D3|
8577|4070||1||Astartes chainsword||Melee|Melee|5|3|4|-1|1|
8578|4070||1||Bolt pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|2|4|0|1|
8579|4070||1||Infernal Gaze – focused witchfire|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>"|24|Ranged|D6|3|6|-2|D3|
8580|4070||1||Power fist||Melee|Melee|3|3|8|-2|2|
8581|4070||1||Combi-weapon|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>"|24|Ranged|1|4|4|0|1|
8582|4071||1||Bolt pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|2|4|0|1|
8583|4071||1||Lashing tongue|"<a href=""/wh40k10ed/the-rules/core-rules/#Extra-Attacks"">extra attacks</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>"|Melee|Melee|2|3|4|0|1|
8584|4071||1||Combi-bolter|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>"|24|Ranged|2|2|4|0|1|
8585|4071||1||Force weapon|"<a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>"|Melee|Melee|4|3|6|-1|D3|
8586|4071||1||Power fist||Melee|Melee|3|3|8|-2|2|
8587|4071||1||Plasma pistol – supercharge|"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|2|8|-3|2|
8588|4071||1||Combi-weapon|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>"|24|Ranged|1|4|4|0|1|
8589|4071||1||Astartes chainsword||Melee|Melee|5|3|4|-1|1|
8590|4071||1||Accursed weapon||Melee|Melee|4|3|5|-2|1|
8591|4071||1||Plasma pistol – standard|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|2|7|-2|1|
8592|4071||1||Infernal Gaze – witchfire|"<a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>"|24|Ranged|D6|3|5|-1|D3|
8593|4071||2||Infernal Gaze – focused witchfire|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>"|24|Ranged|D6|3|6|-2|D3|
8594|4072||3||Infernal Gaze – focused witchfire|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>"|24|Ranged|D6|3|6|-2|D3|
8595|4072||1||Force weapon|"<a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>"|Melee|Melee|4|3|6|-1|D3|
8596|4072||1||Infernal Gaze – witchfire|"<a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>"|24|Ranged|D6|3|5|-1|D3|
8597|4072||1||Combi-weapon|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>"|24|Ranged|1|4|4|0|1|
8598|4072||1||Combi-bolter|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>"|24|Ranged|2|3|4|0|1|
8599|4073||1||Warp claws|"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|Melee|Melee|4|3|5|-2|1|
8600|4074|1.0|1||Holy fire|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, one shot, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|12|Ranged|D6||6|-1|2|
8601|4074|2.0|1||Meltagun|"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>"|12|Ranged|1|4|9|-4|D6|
8602|4074|3.0|1||Ministorum flamer|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|12|Ranged|D6||5|0|1|
8603|4074|4.0|1||Ministorum hand flamer|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|12|Ranged|D6||4|0|1|
8604|4074|5.0|1||Plasma gun – standard|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>"|24|Ranged|1|4|7|-2|1|
8605|4074|6.0|2||Plasma gun – supercharge|"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>"|24|Ranged|1|4|8|-3|2|
8606|4074|7.0|1||Burning hands|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>"|Melee|Melee|1|2|6|-2|3|
8607|4074|8.0|1||Close combat weapon||Melee|Melee|2|3|3|0|1|
8608|4074|9.0|1||Death Cult blades|"<a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>"|Melee|Melee|4|2|4|-2|1|
8609|4074|10.0|1||Sanctifier melee weapon||Melee|Melee|3|3|3|0|1|
8610|4075|1.0|1||Holy fire|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, one shot, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|12|Ranged|D6||6|-1|2|
8611|4075|2.0|1||Meltagun|"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>"|12|Ranged|1|4|9|-4|D6|
8612|4075|3.0|1||Ministorum flamer|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|12|Ranged|D6||5|0|1|
8613|4075|4.0|1||Ministorum hand flamer|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|12|Ranged|D6||4|0|1|
8614|4075|5.0|1||Plasma gun – standard|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>"|24|Ranged|1|4|7|-2|1|
8615|4075|6.0|2||Plasma gun – supercharge|"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>"|24|Ranged|1|4|8|-3|2|
8616|4075|7.0|1||Burning hands|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>"|Melee|Melee|1|2|6|-2|3|
8617|4075|8.0|1||Close combat weapon||Melee|Melee|2|3|3|0|1|
8618|4075|9.0|1||Death Cult blades|"<a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>"|Melee|Melee|4|2|4|-2|1|
8619|4075|10.0|1||Sanctifier melee weapon||Melee|Melee|3|3|3|0|1|
8620|4076|1.0|1||Autopistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|4|3|0|1|
8621|4076|2.0|1||Blood harpoon|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits d3</a>"|18|Ranged|1|4|5|-1|2|
8622|4076|3.0|1||Chainblade|"<a href=""/wh40k10ed/the-rules/core-rules/#Lance"">lance</a>"|Melee|Melee|3|4|3|0|1|
8623|4076|4.0|1||Close combat weapon||Melee|Melee|2|4|3|0|1|
8624|4077|1.0|1||Malefic lash|"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|12|Ranged|6|2|8|-2|2|
8625|4077|2.0|1||Daemonic blades – strike|"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|Melee|Melee|6|2|14|-3|D6+1|
8626|4077|3.0|2||Daemonic blades – sweep|"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|Melee|Melee|12|2|8|-2|2|
8627|4077|4.0|1||Serpentine tail|"<a href=""/wh40k10ed/the-rules/core-rules/#Extra-Attacks"">extra attacks</a>"|Melee|Melee|6|2|6|-1|1|
8628|4078|1.0|1||Bolt pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|2|4|0|1|
8629|4078|2.0|1||Plasma pistol - standard|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|2|7|-2|1|
8630|4078|3.0|2||Plasma pistol - supercharge|"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|2|8|-3|2|
8631|4078|4.0|1||Screamer pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|3|2|5|-1|2|
8632|4078|5.0|1||Close combat weapon||Melee|Melee|6|2|4|0|1|
8633|4078|6.0|1||Master-crafted power sword|"<a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>"|Melee|Melee|5|2|5|-2|2|
8634|4078|7.0|1||Phoenix power spear|"<a href=""/wh40k10ed/the-rules/core-rules/#Lance"">lance</a>"|Melee|Melee|5|2|7|-2|2|
8635|4078|8.0|1||Power fist||Melee|Melee|5|2|8|-2|2|
8636|4078|9.0|1||Rapture lash|"<a href=""/wh40k10ed/the-rules/core-rules/#Extra-Attacks"">extra attacks</a>"|Melee|Melee|4|2|4|-1|1|
8637|4079|1.0|1||Bolt pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>"|12|Ranged|1|3|4|0|1|
8638|4079|2.0|1||Boltgun|"<a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>"|24|Ranged|2|3|4|0|1|
8639|4079|3.0|1||Meltagun|"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>"|12|Ranged|1|3|9|-4|D6|
8640|4079|4.0|1||Plasma gun - standard|"<a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>"|24|Ranged|1|3|7|-2|1|
8641|4079|5.0|2||Plasma gun - supercharge|"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>"|24|Ranged|1|3|8|-3|2|
8642|4079|6.0|1||Plasma pistol - standard|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>"|12|Ranged|1|3|7|-2|1|
8643|4079|7.0|2||Plasma pistol - supercharge|"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>"|12|Ranged|1|3|8|-3|2|
8644|4079|8.0|1||Close combat weapon||Melee|Melee|3|3|4|0|1|
8645|4079|9.0|1||Power sword||Melee|Melee|4|3|5|-2|1|
8646|4079|10.0|1||Rapture lash||Melee|Melee|6|3|4|-1|1|
8647|4080|1.0|1||Bolt pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|4|0|1|
8648|4080|2.0|1||Plasma pistol - standard|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|7|-2|1|
8649|4080|3.0|2||Plasma pistol - supercharge|"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|8|-3|2|
8650|4080|4.0|1||Duelling sabre|"<a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>"|Melee|Melee|4|3|4|-1|1|
8651|4080|5.0|1||Power sword|"<a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>"|Melee|Melee|4|3|5|-2|1|
8652|4080|6.0|1||Rapture lash|"<a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>"|Melee|Melee|6|3|4|-1|1|
8653|4081|1.0|1||Combi-bolter|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>"|24|Ranged|2|3|4|0|1|
8654|4081|2.0|1||Combi-weapon|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>"|24|Ranged|1|4|4|0|1|
8655|4081|3.0|1||Heavy flamer|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|12|Ranged|D6||5|-1|1|
8656|4081|4.0|1||Reaper autocannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|36|Ranged|4|3|7|-1|1|
8657|4081|5.0|1||Accursed weapon||Melee|Melee|4|3|5|-2|1|
8658|4081|6.0|1||Chainfist|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-vehicle 3+</a>"|Melee|Melee|3|4|8|-2|2|
8659|4081|7.0|1||Paired accursed weapons|"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|Melee|Melee|5|3|5|-2|1|
8660|4081|8.0|1||Power fist||Melee|Melee|3|3|8|-2|2|
8661|4082|1.0|1||Combi-bolter|"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>"|24|Ranged|2|3|4|0|1|
8662|4082|2.0|1||Combi-weapon|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>"|24|Ranged|1|4|4|0|1|
8663|4082|3.0|1||Havoc launcher|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|48|Ranged|D6|3|5|0|1|
8664|4082|4.0|1||Soulshatter lascannon||48|Ranged|2|3|12|-3|D6+1|
8665|4082|5.0|1||Twin heavy bolter|"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|36|Ranged|3|3|5|-1|2|
8666|4082|6.0|1||Armoured tracks||Melee|Melee|6|4|8|0|1|
8667|4083|1.0|1||Blade of the Laer|"<a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>"|Melee|Melee|6|2|8|-3|3|
8668|4083|2.0|1||Lash of Torment|"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|Melee|Melee|10|2|4|-1|1|
8669|4084|1.0|1||Screamer pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|3|2|5|-1|2|
8670|4084|2.0|1||Close combat weapon||Melee|Melee|6|2|4|0|1|
8671|4084|3.0|1||Power sword||Melee|Melee|6|2|5|-2|1|
8672|4085|1.0|1||Agonising Energies – witchfire|"<a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>"|18|Ranged|D6|3|5|-1|D3|
8673|4085|2.0|2||Agonising Energies – focused witchfire|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>"|18|Ranged|D6|3|6|-2|D3|
8674|4085|3.0|1||Bolt pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|4|0|1|
8675|4085|4.0|1||Force weapon|"<a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>"|Melee|Melee|4|3|6|-2|D3|
8676|4086|1.0|1||Infernal cannon||24|Ranged|3|2|5|-1|2|
8677|4086|2.0|1||Hellforged weapons – strike||Melee|Melee|6|2|8|-2|3|
8678|4086|3.0|2||Hellforged weapons – sweep||Melee|Melee|14|2|6|0|1|
8679|4087|1.0|1||Infernal cannon||24|Ranged|3|2|5|-1|2|
8680|4087|2.0|1||Hellforged weapons – strike||Melee|Melee|6|2|8|-2|3|
8681|4087|3.0|2||Hellforged weapons – sweep||Melee|Melee|14|2|6|0|1|
8682|4088|1.0|1||Blastmaster – single frequency|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>"|18|Ranged|3|3|10|-2|3|
8683|4088|2.0|2||Blastmaster – varied frequency|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>"|18|Ranged|6|3|6|-2|1|
8684|4088|3.0|1||Screamer pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|3|3|5|-1|2|
8685|4088|4.0|1||Sonic blaster|"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>"|18|Ranged|3|3|5|-1|2|
8686|4088|5.0|1||Close combat weapon||Melee|Melee|3|3|4|0|1|
8687|4088|6.0|1||Power sword||Melee|Melee|4|3|5|-2|1|
8688|4089|1.0|1||Bolt pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|4|0|1|
8689|4089|2.0|1||Blissblade||Melee|Melee|4|2|6|-3|2|
8690|4090|1.0|1||Hideous mutations||Melee|Melee|D6+2|4|5|-1|2|
8691|4091|1.0|1||Magma cutters|"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>"|6|Ranged|2|3|9|-4|D6|
8692|4091|2.0|1||Lasher tendrils|"<a href=""/wh40k10ed/the-rules/core-rules/#Extra-Attacks"">extra attacks</a>"|Melee|Melee|6|3|7|-1|1|
8693|4091|3.0|1||Maulerfiend fists||Melee|Melee|6|3|14|-2|D6+1|
